Customer Id,total_orders,total_quantity,total_sales,cluster
6431,4,29,2426.67004008,2
6432,3,14,1439.83003998,2
6433,3,18,1859.79006198,2
6434,4,33,2574.73006436,2
6435,5,33,3349.65008164,2
6436,2,26,2179.7200317,2
6437,3,24,1779.80004116,2
6438,3,13,1174.8600368500001,1
6439,2,17,1445.8300247,1
6440,7,50,3291.25002491,0
6441,4,24,2555.75004582,2
6442,5,30,3304.74007995,2
6443,6,25,2229.79004668,2
6444,6,37,3329.61004648,2
6445,6,51,3979.47006983,0
6446,6,36,2607.68004797,2
6447,3,18,2007.82005698,2
6448,8,60,5574.55011378,0
6449,5,23,3009.72007756,2
6450,4,19,1747.83004002,2
6451,5,31,2799.62007524,2
6452,4,18,979.7900162,2
6453,4,23,2159.79005048,2
6454,5,23,2094.7600594,2
6455,5,27,3524.60007868,2
6456,4,11,1453.86003878,2
6457,8,50,4535.3101007,0
6458,2,12,1069.86001964,1
6459,8,57,5201.46011743,0
6460,3,15,1929.90004736,2
6461,7,54,5607.33010872,0
6462,2,17,939.84001156,1
6463,4,24,1959.70003502,2
6464,2,19,2049.8000488,2
6465,5,33,2309.54002378,2
6466,7,26,3159.67007444,2
6467,2,25,1919.7600288400001,2
6468,6,18,2655.8100625,2
6469,4,28,2719.7000428,2
6470,8,62,5329.36010376,0
6471,5,28,1849.7500344,2
6472,6,56,5123.42012024,0
6473,9,62,5885.36013794,0
6474,10,77,6224.14010065,0
6475,2,19,1749.8600311,2
6476,6,45,3794.63007358,0
6477,4,22,2449.71007162,2
6478,6,33,2487.68003848,2
6479,2,15,1419.8800354,1
6480,8,61,5124.35008427,0
6481,3,26,1919.7300263,2
6482,4,20,2259.7800521599997,2
6483,5,36,2521.5800417299997,2
6484,8,47,3609.3900718,0
6485,2,12,1459.9000397,1
6486,5,26,1992.84004218,2
6487,4,28,2359.71006012,2
6488,8,56,4639.29008474,0
6489,4,28,1831.760025,2
6490,4,18,2439.7800561,2
6491,5,28,3199.65008548,2
6492,5,37,3434.4500428,2
6493,6,33,2439.67003256,2
6494,7,49,4629.4800948,0
6495,4,10,759.93001176,1
6496,4,37,2985.60008246,2
6497,2,11,1169.8400421000001,1
6498,6,50,3789.53008648,0
6499,6,30,2699.6600341,2
6500,5,42,3795.59007829,0
6501,3,19,1909.82001496,2
6502,2,2,264.9900055,1
6503,2,16,1377.82002638,1
6504,5,25,2539.76007084,2
6505,5,32,3589.6601029,2
6506,5,26,2894.68005756,2
6507,2,16,1169.8600311,1
6508,5,32,3689.55007946,2
6509,1,1,129.9900055,1
6510,8,40,3617.60010534,0
6511,3,19,1439.88001628,2
6512,5,29,2991.66006281,2
6513,3,22,1949.88003158,2
6514,8,74,5636.3701172,0
6515,2,20,1159.78001784,1
6516,8,43,4191.45007704,0
6517,4,15,3839.82002618,2
6518,7,40,3654.6800614,0
6519,1,7,1099.9100266,1
6520,1,8,759.87001428,1
6521,7,46,4789.52011116,0
6523,4,27,3529.67005178,2
6524,7,57,3647.4200438000003,0
6525,5,27,2149.86001586,2
6526,5,39,4119.65007404,0
6527,2,17,989.78001026,1
6528,3,18,1639.8600464,2
6529,10,46,5191.48014072,0
6530,5,26,3189.73007216,2
6531,2,13,1515.90003206,1
6532,7,52,4584.43008812,0
6533,4,15,1699.86003494,2
6534,3,13,1179.81002802,1
6535,5,31,2969.76005576,2
6536,6,37,3389.60004045,2
6537,5,33,3534.76006698,2
6538,5,21,2564.7500611,2
6539,4,17,2229.8300629,2
6540,2,18,1594.8100279999999,1
6541,2,11,1249.8400268,1
6542,7,32,3074.69007496,2
6543,7,41,3534.590070811,0
6544,3,18,1599.80004118,2
6545,2,21,1839.81003188,2
6546,6,25,3229.54006586,2
6547,7,45,4167.36008074,0
6548,1,2,79.98000336,1
6549,3,14,1079.9200286999999,1
6550,3,35,2709.4800148599998,2
6551,3,15,2189.8500368,2
6552,2,14,1799.77005388,1
6553,9,56,5559.2200889,0
6554,8,42,4182.5200691400005,0
6555,1,1,199.9900055,1
6556,4,6,1389.920044,2
6557,7,29,2889.69007496,2
6558,3,19,1669.72002804,2
6559,3,11,739.93001938,1
6560,6,52,4741.59008794,0
6561,7,39,3844.68008997,0
6562,2,11,1749.8600464,1
6563,5,38,2775.6600304,2
6564,5,22,2829.70006948,2
6565,4,34,2534.73005869,2
6566,7,50,4561.59010698,0
6567,4,23,2519.8200456,2
6568,7,37,3319.55007932,0
6569,4,46,3737.46006002,2
6570,3,14,1499.8100281,2
6571,7,62,4899.42008011,0
6572,2,14,1579.8700333,1
6573,6,60,4969.37007912,0
6574,8,30,2549.660061,2
6575,3,25,2199.76004788,2
6576,3,22,2037.8300591,2
6577,3,6,811.94002154,1
6578,2,10,789.95001986,1
6579,6,38,3659.65005108,0
6580,4,27,2494.6000519,2
6581,6,56,5599.22008144,0
6582,5,33,3666.7800828,2
6583,5,23,2189.85002906,2
6584,7,61,4438.35008037,0
6585,8,47,4354.42009366,0
6586,7,34,2999.69006736,2
6587,11,57,6409.43016062,0
6588,4,22,2079.7000427,2
6589,3,19,2169.75005724,2
6590,4,30,2624.69004058,2
6591,7,49,3629.37005618,0
6592,7,45,2934.7000388799997,0
6593,6,37,3069.5900802,2
6594,3,12,1049.87002562,1
6595,2,13,999.9100112599999,1
6596,2,12,679.90000912,1
6597,4,22,2089.76002886,2
6598,2,14,1069.9300232,1
6599,7,30,2761.65006443,2
6600,4,30,2469.74002848,2
6601,3,20,1199.75999834,2
6602,9,56,4399.1800841,0
6603,6,47,4149.43005372,0
6604,5,26,2415.71005821,2
6605,4,29,2505.70002563,2
6606,4,26,2383.72006236,2
6607,3,15,724.8900108,1
6608,2,7,934.87002562,1
6609,2,14,1609.8800354,1
6610,3,15,1064.88002012,1
6611,5,35,3094.57007982,2
6612,4,17,1034.77000042,2
6614,4,22,2297.78004076,2
6615,11,87,7179.19014356,0
6616,7,40,4237.59007274,0
6617,7,32,2619.72007372,2
6618,4,15,1303.89002228,2
6619,3,18,2159.74005132,2
6620,6,34,3649.70008096,2
6621,2,32,1949.8200226,2
6622,4,32,2493.6000558,2
6623,9,65,5954.34011852,0
6624,3,19,1859.7700271600002,2
6625,2,7,497.95000456,1
6626,5,29,3879.67009738,2
6627,1,1,129.9900055,1
6628,3,18,939.8300093600001,2
6629,2,4,509.95001986,1
6630,6,45,4220.65007414,0
6631,3,17,1931.81004525,2
6632,3,23,2369.7500534,2
6633,2,20,1339.71000672,1
6634,4,18,2249.77007296,2
6635,9,64,4064.35004626,0
6636,2,11,731.8700256,1
6637,6,39,3481.5200806,0
6638,4,20,1599.75002298,2
6639,2,8,479.9100037,1
6640,4,21,2609.80007558,2
6641,4,27,2789.70009244,2
6642,3,14,2099.8600465,2
6643,9,76,6249.32012184,0
6644,2,5,589.97001268,1
6645,4,33,2299.7200394,2
6646,3,14,1819.8800431,2
6647,1,10,1429.9200286999999,1
6648,2,17,1569.77000438,1
6649,7,38,4669.53008668,0
6650,2,23,1589.68001548,2
6651,2,11,1239.8800354,1
6652,4,34,3559.72008898,2
6653,1,17,1089.7600097,1
6654,5,27,2541.7500705899997,2
6655,3,26,1659.8000259,2
6656,2,11,1459.8200340600001,1
6657,2,8,1069.9100342,1
6658,6,40,2925.61004453,2
6659,4,11,2239.8300476,2
6660,9,81,6278.09012228,0
6661,4,40,3319.5800553999998,2
6662,2,18,1179.850029,1
6663,2,15,1274.82000732,1
6664,10,82,6464.99011248,0
6665,4,21,1614.7400321,2
6666,2,14,909.89001848,1
6667,3,17,2119.80005651,2
6668,3,11,1269.8400116,1
6669,8,59,4519.42010498,0
6670,6,36,3889.6200791399997,0
6671,8,51,4568.4100533,0
6672,7,56,4739.32007223,0
6673,4,12,1453.8400345,2
6674,3,15,1429.82001885,2
6675,3,18,1599.8800278200001,2
6676,4,18,1907.87004476,2
6677,7,45,4320.69008648,0
6678,3,5,419.94000242,1
6679,3,12,893.94000624,1
6680,4,18,1999.85006338,2
6681,3,29,2459.73003386,2
6682,3,10,703.93001174,1
6683,4,21,2389.760048,2
6684,5,29,2769.7500572,2
6685,6,36,3078.5700683,2
6686,3,11,1739.81004342,2
6687,2,10,494.90000910000003,1
6688,9,61,4667.47008138,0
6689,2,25,1502.7100258599999,2
6690,6,30,2579.60007088,2
6691,5,34,3325.63006602,2
6692,7,48,3532.51004792,0
6693,4,28,2889.64008708,2
6694,5,28,2679.6700591999997,2
6695,3,22,2329.84003066,2
6696,9,82,6927.0101319000005,0
6697,4,34,2459.72003558,2
6698,2,12,1409.8800392399999,1
6699,9,52,3084.34004605,0
6700,4,36,2547.58004364,2
6701,6,37,3089.5700609,2
6702,3,10,879.89002612,1
6703,3,16,1849.8400268,2
6704,5,26,3479.7500726,2
6705,1,6,599.9300155999999,1
6706,5,28,2689.69005583,2
6707,9,69,5314.34006116,0
6708,7,39,3361.5900688399997,0
6709,5,43,3139.45003116,2
6710,7,35,3339.63004688,0
6711,4,30,2095.64005274,2
6712,1,7,259.93000416,1
6713,2,17,1919.8400382999998,2
6714,3,21,1269.8800354,2
6715,2,15,1129.85000994,1
6716,5,31,3197.77007105,2
6717,2,14,699.84001154,1
6718,4,19,1849.8300286,2
6719,3,33,2474.7100487,2
6720,5,20,3253.75009926,2
6721,5,35,3169.63003166,2
6722,6,28,2517.78004458,2
6723,4,23,2419.68001556,2
6724,6,43,4629.48010642,0
6725,8,47,5354.44013803,0
6726,5,33,3179.68005746,2
6727,7,62,4483.45005044,0
6728,3,19,1409.8100357600001,2
6729,7,44,4109.5200615,0
6730,7,65,4670.39009089,0
6731,6,41,3395.62007898,0
6732,8,44,4199.48007194,0
6733,1,12,619.88001246,1
6734,5,30,4489.72011576,2
6735,6,22,3299.70008862,2
6736,6,23,1589.8100356999998,2
6737,8,37,4699.5501060999995,0
6738,6,42,4011.6900768699998,0
6739,5,38,4659.5400622,0
6740,9,55,4990.52011488,0
6741,3,6,879.92001724,1
6742,7,42,2669.5700186999998,0
6743,1,5,849.960022,1
6744,1,9,919.8600159,1
6745,2,13,1269.83002858,1
6746,6,49,4897.59009359,0
6747,7,34,3142.6700516,0
6748,3,19,1369.83003238,2
6749,1,10,849.980011,1
6750,6,29,2495.7400475,2
6751,3,22,2389.7700653399997,2
6752,5,31,2899.73006826,2
6753,4,19,2379.74005896,2
6754,2,21,2089.8100357,2
6755,7,57,4239.51009001,0
6756,7,42,3135.50006305,0
6757,9,57,4179.4000931,0
6758,3,40,3104.60007285,2
6759,7,56,4904.27008813,0
6760,3,26,2179.77005,2
6761,2,9,1099.89001844,1
6762,2,10,849.9300079,1
6763,3,12,1759.9100495,2
6764,4,33,2439.71007158,2
6765,4,24,2274.79005432,2
6766,4,14,1207.8800354,2
6767,8,52,4256.44008815,0
6768,6,46,4021.48007196,0
6769,3,21,1563.78003312,2
6770,4,16,2359.7600632999997,2
6771,2,11,1154.91002656,1
6772,3,20,1689.84002308,2
6773,6,30,3584.7000542,2
6774,5,22,2329.72003938,2
6775,4,39,1774.73999407,2
6776,4,45,3669.5800324,2
6777,3,8,728.93000796,1
6778,4,25,2169.7900391,2
6779,5,24,2599.71006016,2
6780,9,43,3841.7100696899997,0
6781,2,19,1819.8500365999998,2
6782,4,23,2899.7500459,2
6783,5,24,1649.80002211,2
6784,4,28,2209.70001988,2
6785,6,45,4547.46009446,0
6786,4,19,2244.73003774,2
6787,5,37,3719.65007776,2
6788,6,50,4889.48010634,0
6789,9,67,5759.44009774,0
6790,5,35,3036.7200565499998,2
6791,5,24,2259.7400361,2
6792,3,15,2089.8000489,2
6793,2,3,219.98000718,1
6794,3,26,2069.70002358,2
6795,5,25,2204.78003316,2
6796,4,31,3069.64007381,2
6797,5,29,2669.650055,2
6798,2,13,1164.87002371,1
6799,5,20,2009.7500229799998,2
6800,4,22,2564.82002654,2
6801,3,13,1304.84003834,1
6802,6,39,2183.6400184,2
6803,4,33,2129.61004251,2
6804,2,20,1809.81002422,2
6805,2,10,939.91001508,1
6806,8,50,5823.51007454,0
6807,2,3,829.9500275,1
6808,4,21,1857.8400421000001,2
6809,4,15,1959.82003785,2
6810,9,46,4519.43008804,0
6811,4,14,1349.79002762,2
6812,10,56,6685.42015092,0
6813,6,41,3749.43008808,0
6814,2,20,1337.87002946,1
6815,5,26,1999.81004336,2
6816,6,30,3683.64011012,2
6817,4,32,3723.57005318,2
6818,6,42,3269.62006187,0
6819,5,36,3265.51007088,2
6820,3,14,1034.85002514,1
6821,2,10,1159.9200286999999,1
6822,5,27,3299.72007752,2
6823,3,21,1724.76003266,2
6824,2,12,684.87001036,1
6825,3,12,979.8600274,1
6826,6,38,3759.68005378,0
6827,4,13,1549.86004258,2
6828,7,44,3825.57006086,0
6829,6,44,3789.4600908,0
6830,4,31,2369.5900231,2
6831,3,21,2349.7100525,2
6832,1,5,249.8999939,1
6833,7,28,3521.68008995,2
6834,5,48,4474.49010084,0
6835,3,20,1799.7400359,2
6836,8,56,5839.3801307799995,0
6837,4,13,1209.81003186,2
6838,6,49,4744.42012217,0
6839,3,13,1489.85004426,2
6840,3,26,3009.64005288,2
6841,1,6,699.9300232,1
6842,3,12,1429.8500214,1
6843,4,17,2189.8000565,2
6844,2,17,1219.83002094,1
6845,5,51,3489.5900688,0
6846,4,38,3239.57006257,2
6847,6,31,2984.65004738,2
6848,6,45,2995.41004174,0
6849,3,17,1959.75005346,2
6850,6,36,3239.62005813,2
6851,2,10,819.8900261599999,1
6852,4,17,1367.7500382,2
6853,5,35,2881.64003374,2
6854,6,50,4809.600075,0
6855,2,7,589.93002326,1
6856,1,4,200.0,1
6857,4,17,1659.76003268,2
6858,5,34,3089.58007818,2
6859,5,41,4129.67008212,0
6860,3,21,2539.6900406,2
6861,1,1,129.9900055,1
6862,7,50,5849.36014198,0
6863,1,5,499.980011,1
6864,2,15,1019.8500061,1
6865,5,41,2729.6300429000003,2
6866,3,13,971.87002753,1
6867,4,27,1839.77002716,2
6868,5,21,1609.6600152,2
6869,5,30,1831.81003379,2
6870,3,35,2052.69002534,2
6871,4,33,2838.66006462,2
6872,6,52,4721.34008987,0
6873,4,32,2414.6400336799998,2
6874,5,40,3739.7200623,2
6875,5,41,3649.63008118,2
6876,4,42,2759.69004058,2
6877,3,22,2273.7700196,2
6878,7,50,3704.53004452,0
6879,5,42,3529.63007736,2
6880,2,27,1989.8000336,2
6881,5,23,3027.71004112,2
6882,3,16,1919.7500534,2
6883,6,37,4785.68013022,0
6884,2,6,899.92002108,1
6885,7,27,3209.63006604,2
6886,6,37,3724.66004566,0
6887,4,35,4189.62009058,2
6888,3,22,1669.8200417,2
6889,4,22,1527.7300261999999,2
6890,4,23,3649.6701128,2
6891,3,16,1699.8200454799999,2
6892,6,32,3345.63005836,2
6893,9,63,6149.37013634,0
6894,4,28,2469.73004914,2
6895,1,3,249.97000889999998,1
6896,5,20,1965.8800373499998,2
6897,5,28,2687.69005586,2
6898,10,61,5639.30011382,0
6899,4,26,2469.7200394,2
6900,4,41,2909.4600449,2
6901,2,17,1324.81003186,1
6902,4,25,2919.54006584,2
6903,5,27,2989.75008788,2
6904,7,34,4019.5601006399997,0
6905,3,19,2219.7700538999998,2
6906,8,44,3733.530037,0
6907,9,55,5429.46010593,0
6908,2,17,2659.74006278,2
6909,7,52,4439.40005494,0
6910,5,33,3104.60003668,2
6911,2,19,1387.81002048,1
6912,3,22,1994.83002848,2
6913,9,40,3529.51006332,0
6914,4,21,1959.76004408,2
6915,6,54,4328.45002947,0
6916,3,17,1089.9400177,2
6917,6,22,3179.71008308,2
6918,3,22,2079.8500291,2
6919,4,27,2919.72008144,2
6920,4,25,2029.6800232,2
6921,5,25,2904.6700745099997,2
6922,5,26,1824.76000978,2
6923,4,26,2739.70005804,2
6924,4,26,2389.68002332,2
6925,5,39,2713.67004784,2
6926,5,34,4593.66013352,0
6927,4,26,3649.66010292,2
6928,5,38,3529.6200867,2
6929,6,32,3189.65008164,2
6930,6,53,4234.5400848,0
6931,4,16,2159.72005468,2
6932,8,40,4405.50008414,0
6933,4,20,1839.84004212,2
6934,3,35,2189.58000184,2
6935,5,28,3469.62008294,2
6936,4,29,3509.75006881,2
6937,4,23,2097.75005336,2
6938,3,7,879.9300232,1
6939,6,44,3210.5400733,0
6940,4,32,2804.6700439,2
6941,4,18,1799.7800446,2
6942,7,47,4764.58008962,0
6943,2,13,1129.8700104,1
6944,4,23,2064.7500419,2
6945,3,15,1399.8400268999999,2
6946,4,43,3039.50004006,2
6947,4,37,3319.62005805,2
6948,6,70,5824.33010862,0
6949,4,29,2984.7500420799997,2
6950,12,84,7951.12014397,0
6951,4,29,2879.68005004,2
6952,4,27,3449.7700538599997,2
6953,7,67,6577.23012936,0
6954,5,43,2929.62006378,2
6955,3,15,1599.9000320999999,2
6956,4,27,3069.6100427,2
6957,4,38,3869.69007121,2
6958,4,24,2729.7400704399997,2
6959,8,71,5890.25009528,0
6960,4,29,2999.7000809,2
6961,8,45,3986.45008098,0
6962,4,32,2694.50003436,2
6963,4,26,2489.720047,2
6964,5,29,2859.68006522,2
6965,5,33,2269.65004346,2
6966,1,1,49.97999954,1
6967,2,11,689.9000091,1
6968,6,33,3179.58008208,2
6969,7,49,5001.46013264,0
6970,9,64,5898.3001327599995,0
6971,3,8,589.93001938,1
6972,2,16,1449.8800202,1
6973,6,43,3804.58008954,0
6974,3,18,1399.8200188,2
6975,7,46,3545.54006964,0
6976,4,30,1719.66001514,2
6977,9,64,6604.47013862,0
6978,4,31,1839.61002529,2
6979,5,38,3207.7200738,2
6980,4,28,2341.73005869,2
6981,4,40,2749.58004758,2
6982,5,23,2019.78004838,2
6983,5,28,3259.720089,2
6984,3,15,1739.8800354,2
6985,6,26,1849.64003374,2
6986,5,41,4223.58008964,0
6987,3,31,2509.67004764,2
6988,5,32,2704.64006796,2
6989,3,6,619.9400101,1
6990,5,36,3709.70008088,2
6991,2,14,1169.88003357,1
6992,7,35,4836.5701104,0
6993,5,18,1139.8100129,2
6994,2,14,1519.89003374,1
6995,5,38,3289.5600433,2
6996,4,25,2934.69007488,2
6997,3,22,2069.85003672,2
6998,3,27,2747.6100083,2
6999,7,40,3507.56006996,0
7000,7,38,3929.63008508,0
7001,9,72,6444.22009107,0
7002,3,9,1029.91003038,1
7003,3,17,1521.7900315,2
7004,3,13,1129.82999416,1
7005,9,63,4949.31007758,0
7006,6,53,4367.5700646000005,0
7007,3,22,2959.80005656,2
7008,2,16,1059.8700103,1
7009,3,25,1669.74999624,2
7010,6,48,3647.34005368,0
7012,5,27,1669.6600189,2
7013,9,54,5179.25009349,0
7014,2,5,359.94000624,1
7015,5,35,3549.60007476,2
7016,8,43,5033.48012357,0
7017,3,25,2579.72005092,2
7018,2,27,2049.6800309,2
7019,5,36,4227.58009342,0
7020,6,42,3743.54008094,0
7021,6,34,3107.52003876,2
7022,5,38,3349.58007052,2
7023,3,11,799.9600144,1
7024,8,33,3603.60009396,0
7025,1,8,819.9100341999999,1
7026,2,17,1259.79003906,1
7027,5,21,2809.79006578,2
7028,6,60,4239.29005419,0
7029,5,37,3008.57002252,2
7030,4,26,2681.67007643,2
7031,5,30,2659.64007576,2
7032,3,20,1869.78003688,2
7033,2,10,589.9000091,1
7034,2,24,1674.8099898599999,2
7035,4,23,1859.80003368,2
7036,6,36,3409.60005958,2
7037,4,21,1669.6800384399999,2
7038,6,32,3979.62009058,0
7039,5,23,2362.73005113,2
7040,5,33,3419.6300888799997,2
7041,5,44,3319.50007636,2
7042,6,62,5019.51010508,0
7043,8,45,4669.4500809599995,0
7044,3,12,2084.8300629,2
7045,4,22,894.7700062,2
7046,3,20,1039.85003473,2
7047,4,20,2577.77006916,2
7048,3,24,2369.70003516,2
7049,4,27,2189.6700515,2
7050,9,54,5329.35010912,0
7051,3,20,1465.80003543,2
7052,5,41,3669.620050551,2
7053,3,28,2289.62003714,2
7054,5,47,3409.6400337,0
7055,2,2,259.980011,1
7056,5,29,2363.85004816,2
7057,5,29,2359.60001388,2
7058,1,13,1339.9000244,1
7059,6,22,2121.76001943,2
7060,7,65,6128.290104,0
7061,3,29,3059.7800675,2
7062,4,25,2854.76005568,2
7063,5,34,3873.60007679,2
7064,4,13,2029.84006124,2
7065,3,26,2069.73003388,2
7066,5,43,3974.6200829199997,0
7067,1,2,699.960022,1
7068,7,31,4005.7100734699998,0
7069,6,37,2660.69006736,2
7070,3,17,1819.81005478,2
7071,7,48,3229.60005178,0
7072,2,14,1145.91002085,1
7073,3,27,1627.7300186,2
7074,3,22,1547.77004246,2
7075,5,15,2424.78005226,2
7076,4,24,2769.7000694999997,2
7077,1,12,979.8500061,1
7078,3,27,2059.72003554,2
7079,4,35,2244.70001598,2
7080,5,24,3029.74009328,2
7081,4,45,4175.5600701,0
7082,9,48,5844.39014247,0
7083,3,19,2103.75004578,2
7084,6,37,3439.50007236,2
7085,3,8,759.9200287,1
7086,3,15,1399.8900299,2
7087,1,1,199.9900055,1
7088,1,4,959.940033,1
7089,9,35,2899.68005382,0
7090,5,32,3314.6800785699998,2
7091,1,5,49.95000076,1
7092,2,20,1695.75004578,2
7093,5,29,2221.68005171,2
7094,5,26,3664.77008832,2
7095,6,44,2939.38001256,0
7096,3,31,2589.63004306,2
7097,3,21,2434.74004175,2
7098,3,18,1971.78005218,2
7099,7,46,4694.46011362,0
7100,4,26,2049.65000158,2
7101,4,29,1967.67002876,2
7102,6,41,3529.6100806599998,0
7103,3,29,2649.870041,2
7104,4,31,2755.5600433199997,2
7105,5,37,3084.52007105,2
7106,3,20,1709.7300415,2
7107,2,23,1759.74001692,2
7108,5,35,4186.64010634,2
7109,3,17,1579.8000336,2
7110,5,31,3185.69008258,2
7111,4,21,2379.8400573999998,2
7112,8,51,4599.48009496,0
7113,4,32,2309.57005308,2
7114,5,35,2968.770054,2
7115,6,26,2503.70006574,2
7116,5,22,2819.72006992,2
7117,5,31,3509.59007648,2
7118,3,18,1265.84002123,2
7119,2,10,1569.90003588,1
7120,1,5,1189.9300385,1
7121,6,31,2767.60005962,2
7122,4,14,1789.90003972,2
7123,8,54,5824.3501359,0
7124,5,37,2939.60005188,2
7125,2,19,1439.8200378,1
7126,1,2,349.96001054,1
7127,3,24,1554.71002206,2
7128,3,24,2059.73004536,2
7129,5,32,2789.79007726,2
7130,4,24,1904.78002741,2
7131,2,15,719.7899932400001,1
7132,4,32,2789.66004178,2
7133,5,29,3089.66002666,2
7135,2,3,579.9700164999999,1
7136,5,36,3014.64005471,2
7137,2,11,999.8899994,1
7139,9,64,6609.28015154,0
7140,4,36,3389.6300737,2
7141,5,56,4665.50008776,0
7142,2,26,1959.7000274,2
7143,7,60,4869.38008115,0
7144,6,35,4439.65009706,0
7145,4,20,2549.81006244,2
7146,2,6,469.93001176,1
7147,1,1,50.0,1
7148,4,28,2339.720026131,2
7149,1,2,499.97000886,1
7150,6,44,2979.56005094,0
7151,10,41,3811.55010616,0
7152,6,24,2009.8000335,2
7153,4,41,3301.54007726,2
7154,1,11,859.8900223,1
7155,2,12,1179.9000244,1
7156,3,9,1029.9300041000001,1
7157,4,28,2461.75005722,2
7158,11,50,5129.3901253,0
7159,1,1,299.980011,1
7160,10,57,4244.33004378,0
7161,8,55,4296.3200531,0
7162,5,27,1949.80002206,2
7163,6,61,4685.32008547,0
7164,3,19,2029.7500305600001,2
7165,4,31,2159.66001518,2
7166,3,7,2074.88006218,2
7167,8,44,3414.51006706,0
7168,1,3,119.9700012,1
7169,3,19,1809.790039,2
7170,7,46,3617.46006768,0
7171,1,12,849.8400116,1
7172,5,35,2719.60004808,2
7173,4,27,2199.7400589,2
7174,6,15,2489.84007272,2
7175,6,45,3346.4600374,0
7176,8,58,5419.17012384,0
7177,9,34,2679.69005968,0
7178,7,37,3179.7400666,0
7179,5,37,2751.61005597,2
7180,5,42,4294.51008043,0
7181,2,14,1079.8100280200001,1
7182,6,22,2024.73004144,2
7183,6,42,4179.440080751,0
7184,1,6,1039.9200288,1
7185,7,41,3404.60005568,0
7186,6,46,5137.55011762,0
7187,4,19,1089.79000472,2
7188,2,12,1329.8200226,1
7189,2,21,1909.7800598,2
7190,10,70,6021.28011722,0
7191,7,47,3810.58007438,0
7192,6,42,3879.57009126,0
7193,5,37,2984.44001008,2
7194,6,30,2624.69003877,2
7195,1,7,1019.92002488,1
7196,5,25,1731.7900467,2
7197,2,13,1569.8600464,1
7198,5,33,3179.66004188,2
7199,2,14,1554.6900329999999,1
7200,11,85,8229.01020437,0
7201,4,28,2269.6600342,2
7202,7,47,4214.41009699,0
7203,3,24,1623.8300285,2
7204,3,24,2069.6700441,2
7205,4,20,2169.7900543,2
7206,5,31,2705.71006772,2
7207,3,20,2049.83004187,2
7208,5,30,3287.69006358,2
7209,6,37,3709.6300965,0
7210,5,19,2479.77006918,2
7211,8,63,6314.36006154,0
7212,5,28,2714.6900635,2
7213,6,44,3989.51008234,0
7214,4,16,1799.84002313,2
7215,7,52,5189.45013444,0
7216,6,40,4728.570078029999,0
7217,6,37,3819.4700929,0
7218,10,72,7654.13014413,0
7219,5,26,2319.69006342,2
7220,5,26,2279.63005066,2
7221,3,30,1999.8100127,2
7222,3,34,2590.65001668,2
7223,8,50,4999.46011726,0
7224,4,37,3759.49009702,2
7225,4,16,2033.81005098,2
7226,5,29,2351.66002658,2
7227,2,18,1347.76999672,1
7228,3,28,1936.74003017,2
7229,4,20,2319.81005862,2
7230,7,38,2875.57004745,0
7231,5,43,3929.61005784,0
7232,6,41,3198.55006992,0
7233,3,23,3146.76006513,2
7234,7,53,4585.40009308,0
7235,3,19,1689.75003816,2
7236,2,22,1429.81002804,2
7237,4,33,3319.61008064,2
7238,4,15,1481.85005001,2
7239,4,28,2229.64005648,2
7240,4,32,2599.59002678,2
7241,2,16,1104.83000373,1
7242,3,21,2039.8300172,2
7243,4,27,3255.61007324,2
7244,3,7,1318.9300385,1
7245,5,18,2524.8000564999998,2
7246,2,28,1269.75000755,2
7247,3,18,1129.76000978,2
7248,6,27,3179.77008072,2
7249,6,45,3589.61008464,0
7250,5,34,3439.74008184,2
7251,6,18,2684.7900658,2
7252,2,10,749.95000074,1
7253,4,9,859.84002302,1
7254,4,34,3479.5200577,2
7255,3,11,799.9300194,1
7256,5,19,1424.75003818,2
7257,2,10,919.8300171799999,1
7258,4,37,3983.59006502,2
7259,6,27,2514.69006348,2
7260,6,50,3783.4400445,0
7261,7,42,3664.4900742600003,0
7262,4,36,2949.65005102,2
7263,4,30,2859.7600555999998,2
7264,1,5,369.9500122,1
7265,3,18,1959.75002688,2
7266,2,16,1263.88002016,1
7267,8,23,3399.74008578,0
7268,8,47,5507.5001336,0
7269,4,34,2024.66001882,2
7270,6,48,3901.490091311,0
7271,8,48,4629.59009564,0
7272,5,29,4209.71009846,2
7273,10,72,6334.16013322,0
7274,3,19,1699.74002838,2
7275,1,18,1379.7700348,1
7276,5,31,2489.63006596,2
7277,3,17,1719.74004748,2
7278,9,83,5969.95010179,0
7279,4,21,1544.7400208,2
7280,2,6,409.94001388000004,1
7281,3,35,3055.64006041,2
7282,9,61,5364.36010747,0
7283,6,33,3206.66005897,2
7284,2,6,1099.9200135,1
7285,5,42,3667.63005834,2
7286,6,26,3629.7600976,2
7287,5,21,2519.770073,2
7288,4,38,2539.5900344,2
7289,1,13,719.91001132,1
7290,5,32,2749.6700364,2
7291,5,18,2514.8100510599998,2
7292,3,23,1889.7800293,2
7293,7,48,2871.6200256,0
